10000
260 132 212 148 228
356 292 148 132 212
324 180 116 100 164
276 436 180 244 164
324 308 276 212 148
420 228 276 436 388
340 148 468 404 260
148 468 420 196 436
420 260 244 356 340
388 468 132 484 324
340 276 468 388 228
244 196 132 452 116
452 180 308 148 260
468 276 196 388 452
340 276 324 260 356
260 132 228 468 148
116 228 292 260 324
356 244 100 404 228
212 260 276 292 420
276 484 164 196 468
404 372 292 212 180
196 404 260 324 308
388 132 148 356 324
356 308 452 468 276
292 388 452 308 164
276 404 468 116 148
196 212 452 356 468
388 196 356 420 228
436 308 116 292 196
356 260 196 324 468
388 260 420 212 244
116 420 180 100 468
260 196 180 212 484
164 100 180 452 340
436 260 356 228 388
228 420 484 388 276
324 164 468 372 484
148 372 468 324 100
180 468 484 276 116
196 276 468 436 212
276 340 372 196 100
308 196 116 228 484
180 276 372 196 356
244 196 180 292 308
468 212 420 244 388
388 420 260 308 132
260 116 292 276 132
276 388 340 148 484
196 324 228 116 420
420 372 164 292 212
308 212 132 276 388
340 308 180 388 100
372 180 276 436 356
196 276 436 212 388
260 340 244 324 292
164 196 228 260 420
372 468 164 404 276
452 260 484 148 116
452 228 292 436 116
420 212 452 148 132
260 420 276 116 228
372 244 388 132 196
260 148 196 324 356
356 340 452 372 324
212 260 276 164 420
260 212 452 180 276
468 340 148 244 228
228 340 420 308 148
116 132 308 420 148
404 308 116 452 180
324 116 132 100 276
116 452 356 292 436
228 388 212 356 116
468 308 324 116 388
356 276 324 436 180
164 340 244 148 420
100 164 452 372 484
468 260 308 436 388
196 148 276 244 484
100 196 356 404 452
132 260 420 356 276
436 404 228 100 196
484 420 212 452 180
452 420 116 196 468
292 340 164 388 148
324 260 212 484 404
372 388 308 132 356
340 260 372 324 388
356 244 404 452 196
308 388 228 116 468
452 308 228 468 420
164 340 356 452 180
388 308 420 148 180
228 452 404 116 308
148 420 308 324 484
276 196 484 228 436
212 196 388 292 468
244 276 180 164 116
100 212 196 260 132
308 452 180 228 260
404 324 308 484 212
292 212 148 452 340
484 276 340 260 452
420 340 468 452 196
228 196 436 148 340
212 308 276 436 116
276 100 420 244 116
452 484 100 228 356
260 212 276 100 180
228 100 308 388 196
436 340 244 276 484
452 100 308 228 244
244 228 260 276 388
116 452 324 484 196
452 116 356 212 388
228 388 212 372 244
164 372 452 324 180
484 148 372 212 340
148 116 388 132 164
212 164 292 180 244
468 308 180 228 292
340 116 468 436 420
420 260 340 100 244
388 404 276 468 452
164 132 116 324 196
308 436 292 100 404
132 180 292 404 308
372 340 244 292 132
484 324 308 404 244
212 244 196 292 276
244 116 420 468 452
212 100 388 276 180
452 468 484 356 324
356 228 100 180 260
116 404 468 452 180
228 180 356 324 404
148 484 452 100 436
212 484 324 420 196
308 388 180 164 244
468 324 244 180 484
260 116 452 228 212
180 308 468 452 212
148 468 164 452 132
292 468 356 212 164
196 148 244 292 116
452 324 100 244 340
484 404 212 468 164
356 148 132 452 244
116 484 436 372 196
180 468 244 356 260
468 100 276 452 356
308 244 196 340 148
228 452 276 148 164
276 212 164 420 260
148 404 244 468 100
356 436 276 212 244
276 212 452 100 420
196 116 468 356 100
244 484 180 356 308
292 420 228 452 100
164 228 468 196 484
452 404 196 340 148
372 340 356 292 468
404 292 340 452 356
484 340 164 308 260
340 292 260 404 452
244 148 436 196 452
164 324 180 436 404
484 308 276 292 180
116 164 132 100 420
148 340 100 372 196
292 276 164 468 324
132 196 324 212 420
404 180 340 148 212
228 260 324 292 276
356 100 308 260 132
148 356 340 372 420
340 196 468 452 212
404 372 324 276 308
260 324 452 388 100
228 244 292 388 436
180 436 244 340 468
340 212 164 228 180
308 116 212 148 420
308 132 372 244 164
132 388 372 436 356
484 404 116 340 372
388 484 260 132 180
388 372 260 100 212
468 116 324 148 276
404 164 180 468 228
468 372 164 100 420
244 420 308 228 180
340 308 100 244 372
116 148 228 196 420
420 100 356 116 180
356 244 196 468 148
356 388 292 276 228
452 388 468 292 212
308 420 116 356 260
452 436 212 468 292
228 180 148 404 276
324 260 276 372 164
164 196 372 324 148
276 292 388 196 452
196 164 468 484 180
260 436 148 372 132
132 452 308 292 244
100 196 308 340 228
436 388 260 276 132
244 404 228 388 340
420 372 388 308 292
372 340 260 324 196
452 116 228 180 356
356 420 484 324 100
164 100 244 484 228
404 484 372 308 212
132 212 484 404 372
356 132 372 260 436
228 164 372 388 260
148 420 324 180 212
340 324 148 292 420
100 276 132 164 388
164 116 292 420 148
148 292 356 132 452
420 436 180 340 196
276 420 356 212 468
468 452 436 100 244
468 180 164 196 372
484 244 452 308 132
484 276 452 420 388
308 148 164 116 484
468 436 292 180 260
180 372 260 324 388
372 420 452 468 292
452 260 292 276 468
260 244 372 100 292
468 148 308 436 116
100 164 452 292 244
340 100 228 372 452
212 356 292 196 148
484 404 340 260 372
132 436 276 164 244
260 212 452 228 468
324 228 260 100 468
260 132 228 180 100
340 468 292 484 116
276 388 356 468 260
404 420 452 100 164
244 228 148 404 388
148 244 116 356 484
148 292 244 228 132
196 116 212 292 404
116 260 196 452 180
180 452 276 324 372
244 116 420 388 132
276 164 340 356 468
180 372 212 196 420
356 420 372 196 468
324 308 148 292 132
420 404 196 324 116
468 148 180 164 388
452 404 388 164 292
100 308 244 372 228
116 276 356 180 196
340 244 116 276 148
244 212 404 260 452
356 308 340 212 276
404 436 308 212 196
212 388 244 404 260
452 356 388 324 100
420 100 148 196 244
100 372 388 452 228
196 340 100 324 116
404 292 356 164 388
484 452 132 388 228
324 372 100 228 196
100 180 228 196 276
388 196 180 308 420
420 308 276 468 260
468 340 356 404 324
340 468 244 308 148
468 244 116 180 404
212 388 292 340 484
116 420 292 468 356
148 244 356 340 196
196 148 452 436 132
228 436 372 276 452
340 452 100 420 372
212 308 196 484 292
244 404 132 292 212
420 164 452 180 292
148 260 292 116 452
484 164 276 468 436
260 468 388 132 212
244 276 196 468 452
116 132 212 308 244
132 404 196 212 244
276 420 436 324 212
388 356 324 196 292
372 308 196 436 420
372 212 132 340 180
180 388 324 420 132
356 340 276 116 452
436 452 324 180 372
180 436 484 404 244
356 244 372 292 212
244 452 484 164 356
372 388 276 452 148
228 324 164 212 260
116 436 388 148 324
452 100 468 340 276
340 164 388 484 116
164 116 212 420 132
212 372 324 260 132
148 340 260 356 388
228 244 324 292 100
308 324 484 148 100
356 228 404 388 276
468 404 356 436 148
244 292 308 276 356
180 468 244 484 212
420 340 436 164 260
436 212 292 308 372
196 228 164 212 100
148 420 436 196 276
436 420 132 388 308
116 132 228 388 468
180 452 260 132 212
468 372 116 196 100
180 308 196 212 356
116 164 484 260 340
436 180 404 468 244
116 372 404 484 324
116 148 324 388 164
420 292 276 116 404
164 180 100 340 372
100 420 308 452 116
436 356 452 100 324
372 436 148 308 116
100 228 340 276 292
244 388 404 260 452
244 164 484 196 388
116 340 132 100 244
116 100 420 324 404
356 404 244 388 196
212 404 484 116 196
468 292 260 484 388
180 100 404 436 164
436 212 180 100 292
148 404 196 308 116
228 468 244 340 404
260 388 100 180 292
244 468 388 276 404
356 372 388 468 452
324 212 100 164 292
404 260 100 212 308
260 180 484 132 116
276 420 148 436 132
356 212 132 276 420
484 164 292 372 260
228 308 292 100 196
100 148 340 436 388
484 116 340 148 100
388 436 212 420 148
436 308 340 372 132
452 212 324 244 276
292 308 132 148 276
372 468 260 420 308
308 420 228 244 180
196 388 228 132 100
356 100 180 308 212
436 484 372 404 308
196 244 340 452 212
212 164 468 100 196
244 212 292 180 372
340 308 372 196 356
484 436 100 452 404
372 260 116 148 100
260 100 244 420 356
388 212 484 404 100
324 484 372 164 276
292 180 276 260 228
244 212 132 148 420
148 196 452 356 244
276 340 100 196 420
212 404 420 436 292
100 276 324 372 484
132 452 212 164 100
164 260 196 116 324
292 324 212 452 244
164 148 116 100 388
148 276 404 420 180
180 404 212 148 324
180 212 484 324 276
100 148 468 324 260
340 276 404 484 372
452 164 420 484 116
276 388 436 116 340
116 196 436 340 276
148 324 100 356 196
372 212 356 420 276
196 292 260 228 276
468 180 212 356 196
484 404 324 420 244
116 100 148 404 356
244 276 100 148 420
420 356 164 228 116
356 388 308 180 164
276 308 180 436 292
484 276 260 324 308
276 404 212 180 196
436 212 244 356 148
100 420 308 148 324
196 372 436 292 180
244 132 260 196 356
260 372 116 436 228
324 244 132 484 356
228 420 484 372 276
164 404 244 372 100
100 372 436 324 484
196 356 260 324 212
452 196 276 420 356
132 196 388 116 468
132 468 484 436 260
148 388 436 452 292
372 276 100 164 436
324 308 420 452 116
340 308 196 452 244
212 452 308 196 468
276 388 148 164 324
100 484 292 276 196
260 468 244 356 436
100 164 404 468 228
244 308 324 228 484
468 180 292 196 148
116 484 196 180 340
228 212 164 388 276
372 388 452 260 276
420 100 452 276 324
196 292 308 100 404
372 116 420 100 228
308 244 372 356 276
180 276 196 132 436
100 308 452 340 276
260 164 372 468 404
180 100 308 484 148
260 132 308 468 276
196 356 164 404 468
340 100 116 324 148
116 164 356 100 420
132 276 116 436 244
420 164 244 260 148
292 436 180 100 404
388 228 292 468 132
276 340 148 292 164
196 340 244 452 132
148 212 468 292 132
468 308 228 292 244
340 196 276 468 388
244 116 196 484 420
164 324 260 340 276
148 436 340 196 324
436 196 388 452 148
244 228 404 484 324
180 452 228 356 100
356 340 196 292 436
420 484 308 244 132
244 484 276 340 468
244 180 420 324 164
228 308 388 340 148
228 308 420 116 452
244 452 372 228 276
116 276 452 484 292
356 228 276 132 308
196 372 180 292 132
388 196 420 228 276
148 484 228 164 436
372 164 308 116 324
324 420 340 132 276
468 340 356 308 436
260 388 244 324 372
244 484 180 340 468
324 404 196 468 260
212 340 132 468 452
308 244 260 116 148
132 484 308 420 260
180 276 132 324 228
164 244 452 116 196
180 116 356 340 404
420 308 116 404 132
292 164 340 308 260
404 292 100 340 468
180 148 132 452 324
260 116 484 244 164
212 340 196 468 100
420 116 324 484 308
420 372 148 212 276
340 228 148 308 212
388 260 468 180 324
452 340 388 164 212
484 164 324 116 276
132 372 308 340 180
420 452 388 308 180
484 148 436 228 196
132 484 196 404 388
292 148 404 372 436
420 180 100 308 388
388 148 100 340 404
148 228 420 244 196
148 212 324 244 340
180 244 228 452 132
116 404 260 164 244
180 484 292 196 324
340 132 420 100 452
196 132 308 420 276
100 276 164 180 420
244 356 116 228 388
164 180 260 324 276
244 116 372 388 404
468 388 164 484 420
372 452 228 404 324
100 196 356 244 260
276 308 340 372 484
196 148 260 212 452
276 148 388 244 436
276 340 468 228 420
388 164 148 260 276
260 452 420 468 244
244 308 148 260 404
228 420 148 180 244
228 468 388 180 276
244 180 436 404 100
324 468 180 484 372
292 132 260 308 468
100 356 260 436 116
228 484 196 372 260
164 292 372 436 452
308 372 484 180 388
164 100 468 388 132
308 148 388 276 484
484 308 244 116 404
116 276 308 148 420
292 132 244 164 116
324 484 212 420 228
324 164 436 372 452
276 468 260 292 484
468 436 100 420 452
308 468 276 388 100
420 164 196 468 356
212 324 276 292 116
260 100 484 436 308
484 436 244 116 388
244 372 388 452 260
324 452 228 388 148
196 324 276 212 404
180 324 212 372 340
388 420 372 356 228
356 324 404 260 180
276 148 132 484 372
116 244 308 212 372
132 388 212 276 324
292 100 452 212 372
340 132 244 228 292
132 452 228 244 324
260 308 356 276 212
420 452 132 340 484
420 452 260 292 276
260 244 388 180 116
452 324 244 276 372
228 420 356 388 244
148 228 132 372 340
452 324 308 484 164
292 452 148 468 244
340 260 420 436 212
212 436 116 372 388
372 260 132 452 420
212 324 308 196 116
196 292 308 180 356
276 356 228 484 388
324 244 148 468 356
132 484 228 420 356
436 100 356 388 244
212 196 340 308 468
148 468 404 244 436
132 260 244 452 388
148 100 244 180 420
132 388 164 244 276
308 404 388 164 244
132 164 292 100 260
196 292 260 452 356
228 484 244 276 132
436 388 132 356 420
420 276 132 212 452
340 148 372 436 292
420 116 100 276 228
212 404 260 164 228
452 340 260 388 292
276 180 260 452 244
404 436 132 452 324
468 276 244 116 308
196 324 452 356 276
388 468 436 484 196
420 356 404 340 116
196 148 228 388 132
388 324 484 420 276
308 420 100 484 180
308 292 436 116 212
436 100 196 180 420
452 484 276 468 212
356 244 148 404 132
372 388 484 196 228
404 196 212 388 436
292 244 276 260 356
244 292 100 324 228
484 340 436 100 292
244 148 196 308 420
116 292 244 196 356
132 196 308 372 100
228 148 308 260 388
436 260 404 196 308
340 244 276 356 436
292 148 164 484 404
196 180 100 404 452
404 452 212 468 260
388 228 180 148 132
372 356 260 308 164
132 452 340 404 388
180 452 164 388 196
276 436 132 228 340
484 340 244 260 372
372 324 436 244 212
212 452 276 244 404
164 180 324 276 340
100 420 116 436 452
276 308 484 148 164
228 356 324 148 180
484 388 324 228 372
116 420 324 212 100
148 388 212 372 260
212 324 308 148 116
388 308 164 484 468
420 356 116 164 436
148 484 276 308 356
324 228 180 468 244
276 388 180 100 420
388 180 276 436 468
484 100 468 452 324
116 164 292 196 148
100 404 436 356 148
164 324 340 244 420
324 244 372 356 148
180 324 164 228 196
180 212 260 388 308
340 420 244 308 292
324 372 148 180 244
308 324 212 132 100
484 292 356 180 404
228 276 132 484 340
260 180 484 452 468
324 292 388 116 148
212 340 420 276 468
180 484 324 116 340
340 228 452 292 388
244 356 420 116 132
100 116 484 372 324
420 388 372 148 276
324 244 436 340 468
260 388 340 116 244
116 468 436 244 324
356 276 388 324 196
244 324 100 148 404
308 372 260 452 356
100 452 148 388 340
196 164 356 180 132
324 356 404 228 164
292 116 388 180 452
132 356 308 164 404
212 372 324 180 308
228 292 148 340 372
436 452 276 340 420
148 452 308 228 436
340 132 244 436 388
308 260 164 372 388
148 404 468 420 276
420 372 212 228 244
468 164 116 148 388
276 100 260 308 244
292 180 452 484 372
164 372 452 484 420
356 452 340 164 372
244 276 132 388 228
100 324 292 420 148
324 212 388 100 356
180 356 100 420 484
484 404 372 388 276
436 308 452 244 340
372 468 484 292 308
292 340 132 420 244
164 308 356 292 468
292 484 452 276 420
388 148 324 196 116
132 148 260 372 468
228 388 340 436 196
180 308 228 132 484
340 388 132 420 356
324 436 100 372 244
180 196 356 260 436
356 132 404 436 292
100 164 404 308 340
436 340 180 308 228
212 228 484 436 340
468 484 100 180 212
388 276 372 324 164
436 244 228 404 484
340 484 324 308 404
116 484 148 292 468
116 404 356 420 388
196 132 276 404 436
100 372 244 324 212
372 308 484 388 164
324 212 468 356 228
148 180 244 164 116
100 180 436 388 308
100 164 212 468 196
212 340 388 356 164
100 276 404 132 164
468 356 324 244 452
116 324 196 212 340
196 292 308 116 100
308 212 244 276 324
372 164 212 260 244
436 180 276 116 340
164 324 292 180 404
308 436 132 260 164
180 100 308 324 132
196 388 276 404 180
468 340 260 244 388
356 324 228 452 196
468 164 292 404 228
468 452 420 164 436
388 260 452 132 180
244 436 292 212 276
468 388 180 356 260
340 356 404 180 276
324 308 260 244 372
212 244 260 404 324
116 388 260 308 132
484 308 452 196 212
468 436 100 324 356
180 100 212 436 292
420 180 132 324 276
484 228 420 324 244
308 116 484 372 100
308 340 228 404 484
212 356 100 436 468
356 148 276 260 340
100 116 148 244 372
420 356 404 244 436
228 484 180 132 468
292 420 100 260 164
260 420 340 468 228
116 308 260 164 404
292 324 420 196 276
276 132 196 420 116
356 436 196 452 420
356 484 212 436 244
372 356 100 388 132
148 196 292 212 132
484 468 452 228 260
244 260 388 196 276
260 180 404 228 132
356 484 116 468 452
308 388 356 276 404
180 100 452 212 484
404 340 244 180 132
164 324 356 404 260
484 436 132 100 468
292 420 324 132 196
244 388 116 340 436
468 484 420 404 356
196 132 388 292 356
244 164 260 420 148
228 452 164 212 484
148 452 420 404 484
116 164 420 436 356
164 452 308 116 436
148 196 228 404 388
292 164 308 388 324
260 452 436 244 132
420 164 452 228 148
340 292 116 228 404
468 436 420 308 372
468 436 132 372 324
340 468 132 228 292
324 212 260 484 196
180 244 116 340 324
388 148 372 116 484
340 452 404 148 356
404 116 388 276 356
260 276 388 420 468
260 148 244 340 356
356 116 404 212 340
292 212 308 276 484
292 212 164 180 116
180 116 324 436 276
100 372 244 132 324
260 308 164 196 212
468 308 452 132 196
148 340 212 356 452
276 436 468 388 452
324 372 276 420 356
340 244 132 148 228
276 452 228 100 436
436 164 100 420 276
388 372 484 356 404
356 212 276 132 484
484 340 324 260 404
404 100 132 196 484
276 228 420 212 292
116 244 212 292 132
132 308 436 452 212
292 196 436 356 180
420 340 468 260 132
372 164 420 292 148
228 420 100 340 116
132 372 340 164 436
148 100 388 260 324
100 196 180 212 132
452 180 324 484 468
420 148 228 196 388
308 244 452 228 484
164 196 100 340 436
132 468 116 244 100
484 340 356 468 308
292 164 260 420 308
100 436 228 356 180
196 116 212 260 276
356 212 148 292 244
132 356 436 164 372
276 436 372 116 260
436 276 212 244 484
212 180 100 292 308
148 436 100 276 260
372 420 308 196 212
372 484 148 356 324
452 244 372 212 180
148 324 356 164 468
468 308 484 164 132
244 164 340 404 468
276 260 180 388 132
164 468 148 292 100
212 196 324 276 436
228 372 452 196 180
468 404 244 132 164
356 388 100 324 196
292 436 484 372 148
452 420 116 276 436
260 404 180 116 132
244 452 116 356 132
484 292 324 116 388
212 404 436 100 228
420 116 100 436 148
276 404 308 212 484
324 292 148 116 276
164 372 356 148 196
180 100 292 116 436
260 132 164 180 212
196 148 260 404 452
468 132 340 324 388
116 196 260 372 292
388 484 404 308 420
324 468 452 436 196
148 308 276 196 484
180 484 212 356 244
132 356 436 404 180
340 420 484 260 228
404 132 228 468 356
484 116 180 260 244
196 340 356 212 468
436 116 484 164 292
116 452 244 132 372
116 308 132 420 340
260 356 340 132 244
100 132 372 356 388
116 356 340 132 436
372 356 388 148 308
452 196 212 468 404
244 420 292 436 132
100 132 436 244 180
468 148 436 372 180
324 244 196 212 116
452 100 164 292 484
292 404 484 212 180
404 116 228 436 132
308 372 388 356 292
484 212 436 260 308
148 324 292 180 420
116 196 228 452 180
340 132 116 276 180
260 212 100 132 468
420 452 372 276 244
356 388 212 148 228
292 372 420 404 308
436 100 388 180 308
420 196 484 132 388
228 292 420 260 340
244 132 116 388 420
436 132 100 164 324
388 116 228 196 452
228 164 340 372 292
484 356 372 116 164
308 324 180 468 388
212 404 340 180 436
372 292 308 260 436
388 276 212 452 148
452 356 388 436 212
260 356 276 196 100
212 276 468 132 420
404 116 356 276 308
196 452 148 132 372
324 276 340 420 244
228 340 212 356 132
468 164 388 132 356
132 164 276 484 468
324 372 244 164 468
228 100 116 484 324
388 436 468 116 276
180 404 340 196 468
228 260 132 148 212
356 372 196 324 468
116 308 436 244 468
292 452 180 404 212
180 420 116 468 132
228 308 164 436 404
276 292 404 164 372
180 212 340 356 164
148 276 484 388 196
308 452 164 324 484
308 164 180 244 468
404 436 276 308 132
196 228 212 340 100
116 468 356 180 148
420 356 132 308 292
228 148 276 308 372
292 148 468 372 452
276 260 228 132 308
356 292 452 244 468
244 164 148 292 116
452 356 324 276 484
404 452 324 276 244
372 244 148 196 228
372 404 180 260 196
132 436 388 116 180
484 196 404 100 180
260 356 308 116 468
452 404 260 116 100
388 420 404 292 324
116 100 452 196 436
372 212 132 340 436
404 436 244 276 292
436 148 452 132 388
212 180 436 100 340
308 356 372 468 276
196 212 308 100 484
292 404 452 436 180
292 404 164 340 356
116 372 260 228 100
196 260 100 468 372
340 180 132 308 484
340 484 164 260 436
132 372 228 436 468
468 340 116 388 100
276 388 228 452 420
228 484 292 116 340
420 356 372 260 244
116 340 324 308 388
212 452 372 196 244
340 244 468 260 372
452 196 132 436 420
148 276 340 420 116
308 340 164 180 196
372 388 484 340 356
212 340 468 404 180
212 372 388 116 324
484 164 260 404 244
484 292 196 164 308
404 484 100 276 420
100 292 388 452 132
404 356 260 116 228
148 180 452 164 276
244 100 420 228 292
132 340 468 244 436
468 260 244 420 292
452 212 404 260 116
260 420 180 100 292
404 164 468 148 196
420 324 404 484 164
468 340 420 132 196
388 356 148 100 484
484 292 132 244 212
244 196 436 100 308
436 196 420 404 452
356 388 148 324 276
356 436 388 276 324
468 324 340 116 388
244 276 132 356 420
116 388 276 452 484
228 388 436 484 292
116 340 212 420 164
484 388 292 212 452
116 468 452 148 388
212 356 452 100 276
468 388 484 420 212
356 388 228 180 420
484 308 372 180 324
292 164 116 404 148
148 404 228 324 292
116 292 324 260 212
324 260 132 436 468
180 212 420 196 452
292 308 276 484 404
308 420 452 388 372
132 148 196 324 164
420 116 388 228 276
212 388 340 196 452
308 180 228 404 132
452 244 356 436 148
164 372 132 452 276
180 132 372 404 196
340 468 116 244 276
356 484 372 324 340
180 436 468 116 100
436 292 356 404 340
420 308 372 404 484
452 468 404 372 164
244 340 228 212 116
404 100 308 324 340
420 292 356 468 308
324 260 164 228 100
132 452 404 468 372
276 148 292 164 212
308 196 452 164 484
372 340 212 164 132
308 324 164 340 116
356 292 420 308 196
228 356 260 308 180
452 404 324 292 100
292 372 484 196 276
356 484 388 420 148
196 292 260 452 100
308 292 228 148 404
356 436 196 116 148
100 388 356 180 260
132 308 436 388 324
324 356 388 420 148
180 404 148 388 244
388 148 292 436 276
420 132 324 100 212
388 164 324 148 196
148 484 132 372 340
388 292 308 468 404
244 148 324 404 436
372 228 260 308 404
180 372 244 196 404
388 484 116 228 148
212 276 164 180 420
196 388 260 164 324
404 260 164 308 196
468 484 372 292 420
452 196 180 148 100
180 164 228 260 308
436 324 100 148 276
228 468 436 340 308
356 100 372 196 340
212 100 164 180 468
276 148 356 308 260
420 468 260 404 436
436 420 276 308 148
436 404 196 420 100
276 420 308 452 468
196 276 116 244 324
196 388 116 372 452
164 324 228 356 132
436 404 100 356 372
196 276 420 372 260
340 196 372 148 420
324 116 244 420 404
276 116 228 196 100
372 452 164 340 388
212 196 276 308 404
196 100 356 468 244
228 148 196 372 164
340 484 116 356 292
260 484 340 164 468
436 404 372 148 180
372 452 308 100 164
100 244 340 180 292
436 452 404 308 292
388 340 196 212 100
180 452 196 404 132
100 452 180 356 148
388 148 484 324 356
468 148 324 452 260
372 388 100 420 116
452 148 212 388 180
212 388 276 324 244
356 244 180 436 228
468 260 132 484 308
388 452 276 436 244
148 356 180 308 196
180 356 340 468 452
452 388 260 308 180
116 452 260 212 228
244 452 148 196 260
116 356 420 436 228
164 116 132 404 356
420 276 164 100 324
148 292 308 260 468
452 212 436 132 324
244 180 212 100 468
276 244 100 308 148
164 324 436 116 132
132 164 356 180 372
324 116 452 484 356
308 228 452 484 132
244 260 308 100 356
340 324 292 356 420
212 436 324 308 340
148 324 180 132 356
468 340 484 452 324
260 452 356 404 244
164 180 260 452 420
116 276 308 388 132
244 132 100 468 356
356 148 212 468 196
100 436 468 308 260
420 196 164 276 244
356 260 196 388 452
404 308 116 148 372
164 148 260 420 212
420 340 388 308 324
148 212 244 260 276
356 468 452 244 228
148 164 212 468 372
276 148 292 340 244
452 292 356 404 212
228 340 100 468 292
340 132 420 116 292
228 404 260 164 420
276 228 148 324 340
372 196 484 324 388
372 276 100 116 468
340 372 132 292 436
324 436 340 116 164
436 452 372 180 132
196 260 388 436 132
484 452 388 404 356
164 404 388 212 436
388 468 356 436 260
292 228 164 324 116
308 244 228 372 340
420 292 308 452 260
372 212 148 484 436
196 484 356 372 292
404 164 100 132 276
356 404 292 196 148
452 468 388 372 292
196 356 100 388 228
244 468 212 292 404
356 308 260 452 196
100 356 260 132 436
468 388 340 260 116
420 212 116 340 308
468 372 340 356 116
484 356 260 308 116
116 452 212 484 404
420 116 340 388 436
212 196 452 132 340
468 372 308 340 244
148 228 292 164 484
100 372 276 148 404
276 164 148 260 484
468 292 356 404 260
484 100 228 116 340
228 436 244 484 276
436 132 452 260 244
468 260 148 356 452
468 420 148 228 436
148 452 308 260 324
484 388 340 372 148
276 116 132 100 484
212 484 260 356 452
452 404 244 308 212
276 484 388 212 132
372 452 132 276 116
452 164 388 148 372
452 180 404 436 324
388 196 212 164 132
404 100 292 180 484
212 308 116 292 148
164 484 212 148 180
100 196 452 484 324
372 436 148 260 164
308 180 260 372 228
180 372 452 260 356
196 100 404 212 340
100 308 324 212 372
404 244 100 388 324
260 212 420 468 276
228 148 484 100 308
196 404 292 388 116
276 228 356 132 340
260 436 100 276 356
276 132 388 452 100
196 212 180 244 404
308 148 196 212 340
132 148 452 324 212
436 356 468 212 324
100 388 180 308 420
212 196 420 244 324
132 340 452 292 276
260 372 228 404 420
212 484 244 324 436
100 324 180 468 420
132 420 164 260 372
324 100 420 196 484
244 372 116 276 164
276 228 484 388 212
276 260 180 308 484
260 148 324 100 388
228 196 164 100 452
196 452 148 212 228
452 356 292 244 468
404 484 372 116 260
132 244 468 116 436
148 372 244 180 308
404 292 244 100 340
244 132 324 100 356
468 100 340 372 484
244 436 308 212 356
148 308 276 324 420
484 228 212 388 180
404 420 484 244 164
148 468 196 420 484
196 292 388 180 436
356 324 276 468 116
132 164 324 308 388
244 292 164 404 212
244 308 132 260 484
196 308 484 260 468
404 484 132 420 260
356 228 276 372 340
228 116 260 420 324
356 468 100 164 116
260 148 212 116 164
452 308 148 372 436
260 244 292 404 420
212 292 372 228 100
324 484 356 180 468
404 244 484 164 324
228 212 404 196 436
484 100 276 468 436
436 244 260 372 212
404 484 292 228 436
148 244 340 212 420
228 340 292 372 468
228 100 436 212 180
356 228 468 148 452
420 372 212 388 228
164 116 372 100 292
260 292 164 420 196
164 196 340 276 132
420 164 260 388 148
340 388 100 212 132
388 148 436 132 212
468 436 212 292 196
436 356 388 452 484
452 148 356 260 212
292 340 372 212 420
260 132 420 372 212
308 420 148 372 356
292 340 484 276 228
388 164 180 404 228
276 356 340 100 228
260 244 148 420 292
100 292 404 356 260
484 228 308 148 132
420 484 308 164 404
420 244 308 484 116
372 260 116 452 276
164 372 100 212 436
468 372 420 228 212
100 260 244 436 276
100 132 180 420 276
420 436 196 452 308
404 468 324 356 276
436 276 148 420 212
148 292 180 276 436
212 436 180 244 324
132 404 260 100 212
324 468 212 180 340
404 116 148 180 196
468 340 244 260 452
468 196 164 436 308
292 196 436 404 452
100 340 244 116 420
356 340 388 116 420
228 420 484 276 100
212 276 372 404 436
356 372 164 468 340
420 260 468 356 164
436 388 452 180 404
372 484 244 260 100
212 436 420 228 244
452 340 436 372 276
404 228 148 116 196
436 468 356 404 324
468 340 244 452 164
324 484 340 116 436
212 276 420 100 292
308 148 436 404 196
164 340 468 244 420
436 132 180 388 244
244 116 292 132 468
260 468 388 292 212
228 116 292 196 420
436 260 292 100 228
436 196 100 148 116
132 324 260 180 340
100 212 388 292 164
292 116 388 436 276
404 260 372 356 196
164 148 212 308 132
180 404 164 260 468
244 484 228 324 356
228 484 260 452 196
356 276 244 420 196
420 324 484 148 404
148 292 212 372 308
164 116 452 180 292
324 452 308 244 404
100 260 196 276 420
116 372 356 404 420
292 452 228 436 196
132 484 404 244 148
404 324 372 228 276
324 468 452 308 372
484 100 276 436 164
180 308 452 484 260
244 468 420 180 196
100 196 116 244 452
468 116 180 292 388
148 244 196 452 212
468 452 148 132 164
388 484 164 260 116
340 276 116 436 324
292 228 276 388 100
164 436 276 308 420
452 420 404 484 116
372 100 180 468 260
276 100 484 148 308
388 212 116 164 404
196 100 340 372 308
308 372 260 228 244
228 324 164 436 132
436 228 164 212 260
420 468 148 164 484
244 468 404 372 276
276 308 116 148 468
260 372 420 196 324
180 148 388 116 308
100 420 292 452 340
132 420 116 100 356
388 100 132 164 340
164 260 340 356 132
100 308 228 356 420
308 260 452 116 292
484 436 404 356 468
356 404 100 212 292
132 292 388 372 148
260 276 180 484 356
132 404 196 324 388
228 148 372 244 132
356 148 420 324 340
164 148 404 356 436
324 276 132 484 452
244 468 100 308 420
212 164 308 372 228
116 244 484 196 340
116 420 212 228 468
132 116 452 356 308
484 340 292 228 116
276 340 196 388 436
436 292 164 196 308
340 212 404 452 468
468 372 180 196 388
244 340 100 452 356
372 292 484 404 468
